75.000,35.900,8.300,18.000,0.461,2.600,6.600,0.393,5.700,11.400,0.501,0.534,4.500,5.000,0.898,0.800,5.800,6.600,3.300,1.600,0.400,2.900,2.700,23.700
75.000,2689.000,20.200,0.587,0.368,0.277,2.500,17.900,10.300,16.100,2.200,0.900,12.700,28.900,0.000,3.900,3.100,7.100,0.126,0.000,3.100,-0.300,2.800,3.200
